stop_name,train_class,avg_arrival_delay,median_arrival_delay,count_trains,count_stops,count_3m_delay,count_5m_delay,count_10m_delay,stop_lat,stop_lon
CAMPO DI CARNE,REG,2.1234460826828565,1.0,60,3459,772,351,95,41.552116,12.635125
CAMPOBELLO DI MAZARA,REG,0.7135523613963038,-1.0,31,1948,251,161,79,37.636256,12.733165
CAMPOBELLO RAVANUSA,REG,4.114583333333333,3.0,6,384,146,85,26,37.265731,13.946251
CAMPOLEONE,REG,2.022312859884837,1.0,155,8336,1703,853,266,41.642396,12.648341
CAMPOLIGURE MASONE,REG,4.531997774067891,3.0,24,1797,848,471,147,44.530909,8.700878
CAMPOMARINO,REG,3.1041322314049586,2.0,8,605,192,106,24,41.957398,15.042416
CAMPOSAMPIERO,REG,0.5470288624787776,0.0,120,5890,423,212,69,45.568922,11.928293
CAMPOSANTO,REG,2.7004675628287553,2.0,60,3422,864,490,112,44.787527,11.143587
CAMUCIA CORTONA,REG,3.7859416445623344,2.0,54,3770,1459,826,269,43.261104,11.971245
CANCELLIERA,REG,4.098248286367098,3.0,65,2626,1049,478,111,41.710587,12.621758
CANDIA CANAVESE,REG,2.924757281553398,2.0,34,2060,572,270,95,45.329824,7.891819
CANDIOLO,REG,4.380804077010192,4.0,46,3532,1852,1119,123,44.961155,7.598973
CANISTRO,REG,4.8,0.0,8,10,2,2,2,,
CANTU`- CERMENATE,REG,6.090909090909091,6.0,39,77,58,40,8,45.716236,9.099284
CANZO,REG,0.009821428571428571,0.0,32,2240,0,0,0,,
CAPACCIO ROCCADASPIDE,REG,3.4149922720247297,1.0,40,2588,824,570,248,40.454518,15.013551
CAPACI,REG,9.75,11.0,7,8,7,6,5,38.171794,13.232398
CAPALBIO,REG,1.8851913477537439,0.0,27,1803,376,220,84,42.407974,11.370982
CAPANNELLE,REG,2.1199000832639467,1.0,151,8407,1819,780,181,41.830713,12.568884
CAPISTRELLO,REG,2.5344180225281603,1.0,16,799,114,63,30,41.97051,13.399276
CAPODACQUA PIEVE FANONICA,REG,37.5,24.0,1,2,2,2,2,43.026769,12.7541
CAPRANICA,REG,1.2810057764186205,1.0,57,2943,458,199,64,42.245195,12.157194
CARATE-CALO`,REG,3.0387523629489603,2.0,40,3174,1008,472,71,45.676451,9.252304
CARAVAGGIO,REG,4.278502747252747,2.0,43,2912,1087,709,262,45.491158,9.637723
CARBONIA SERBARIU,REG,0.14970563498738435,-1.0,19,1189,62,35,12,39.169508,8.509186
CARDILLO ZEN,REG,11.5,10.0,2,2,2,2,1,38.17495,13.296897
CARIMATE,REG,2.6667765869744433,1.0,108,6065,1658,978,328,45.697094,9.107188
CARINI,REG,0.7227230910763569,1.0,104,5435,163,47,15,38.147696,13.186624
CARMAGNOLA,REG,1.5418637913961932,1.0,137,9089,1265,572,196,44.846944,7.72797
CARPANE`VALSTAGNA,REG,1.6145648312611012,1.0,15,1126,118,37,13,45.860128,11.661183
CARPI,REG,0.8367012561441836,0.0,47,3662,479,215,63,44.782919,10.891952
CARRARA AVENZA,REG,8.634920634920634,8.0,52,126,95,79,41,44.051239,10.062927
CARRITO-ORTONA,REG,5.354838709677419,3.0,5,31,14,10,7,42.026506,13.720179
CARRUBA,REG,14.428571428571429,11.0,5,7,6,5,4,37.694344,15.196143
CARSOLI,REG,1.775812619502868,1.0,34,2092,411,233,81,42.09578,13.080388
CARUGO - GIUSSANO,REG,0.00404228855721393,0.0,48,3216,0,0,0,,
CASALBORDINO POLLUTRI,REG,9.0,8.0,5,9,8,8,3,42.193653,14.633045
CASALBUTTANO,REG,3.2467489163054353,1.0,44,2999,858,574,249,45.255398,9.962361
CASALEGGIO,REG,1.8130841121495327,1.0,4,214,45,13,1,45.491298,8.490369
CASALGRANDE,REG,1.56,1.0,16,775,120,65,28,,
CASALMAGGIORE,REG,4.376298576375529,3.0,33,2599,1153,715,223,44.993139,10.425023
CASALNUOVO,REG,1.7107304460245636,1.0,49,3094,704,365,133,40.915559,14.35296
CASALPUSTERLENGO,REG,3.4459989762839105,2.0,81,5861,1786,1053,376,45.182473,9.653627
CASCINA,REG,2.71395881006865,2.0,57,3496,1022,524,119,43.674542,10.545225
CASERTA,REG,1.769708423326134,1.0,126,7408,1819,1065,432,41.068655,14.328457
CASORATE SEMPIONE,REG,5.036920659858602,4.0,42,2546,1282,808,203,45.675075,8.743954
CASSINE,REG,4.314024390243903,4.0,21,1312,744,367,51,44.751513,8.533613
CASSOLA,REG,0.8,0.0,9,10,1,1,0,45.732291,11.795866
CASTAGNO,REG,1.828232971372162,1.0,12,1013,121,23,14,44.012359,10.91538
CASTEGGIO,REG,7.857142857142857,9.0,3,7,5,5,2,45.017365,9.124595
CASTEL GANDOLFO,REG,0.7981684981684982,0.0,43,2730,447,57,9,41.746946,12.652266
CASTEL LAGOPESOLE,REG,2.238555228895422,1.0,35,2381,538,263,72,40.787682,15.758093
CASTEL S.GIORGIO ROCCAPIEMONTE,REG,5.0,5.0,1,1,1,0,0,40.758713,14.692352
CASTELFIORENTINO,REG,10.294117647058824,9.0,43,204,191,187,78,43.60542,10.968048
CASTELFRANCO VENETO,REG,0.8294423398819487,1.0,203,11351,1158,467,142,45.666439,11.934315
CASTELGUELFO,REG,2.012987012987013,1.0,5,308,57,28,10,44.836434,10.176706
CASTELLALTO CANZANO,REG,0.9674068767908309,1.0,42,2792,226,82,18,42.69564,13.793043
CASTELLANETA MARINA,REG,3.206060606060606,1.0,4,330,81,59,23,40.481111,16.965434
CASTELLINA CH,REG,1.257864238410596,1.0,37,2416,430,180,51,43.408744,11.212379
CASTELLO DI GODEGO,REG,0.9372493985565357,1.0,69,4988,769,274,60,45.688082,11.87759
CASTELLUCCHIO,REG,4.721667390360399,2.0,28,2303,937,664,268,45.144293,10.64749
CASTELMAGGIORE,REG,2.914100985221675,1.0,51,3248,908,560,185,44.576055,11.366901
CASTELNUOVO BERARDENGA,REG,2.669106881405564,2.0,30,1366,342,156,35,43.306882,11.484912
CASTELPLANIO CUPRAMONTANA,REG,1.5749817117776153,0.0,42,2734,479,271,100,43.481403,13.084733
CASTELRAIMONDO CAMERINO,REG,3.1088992974238874,3.0,37,1708,649,297,62,43.210511,13.057274
CASTELVETRANO,REG,-0.20132013201320131,-2.0,25,1515,216,145,74,37.684977,12.799552
CASTELVETRO,REG,1.780123131046614,1.0,18,1137,185,99,42,45.100095,9.982181
CASTIGLION DEL LAGO,REG,3.663016601907453,3.0,41,2831,1093,543,199,43.123195,12.032077
CASTIGLIONE COSENTINO,REG,1.3229261622607111,1.0,67,4388,442,287,109,39.35542,16.244388
CASTIONE DEI MARCHESI,REG,2.6536082474226803,2.0,15,970,226,103,33,44.915157,10.044449
CASTRO-POFI,REG,2.0490336435218324,1.0,59,2794,331,178,69,41.533014,13.410741
CASTRONNO,REG,3.2721861471861473,2.0,110,5544,1495,837,318,45.74524,8.810302
CATANIA ACQUICELLA,REG,9.0,9.0,1,1,1,1,0,37.492765,15.074699
CATANIA AER. FONTANAROSSA,REG,14.205882352941176,7.0,20,34,29,22,15,,
CATANIA EUROPA,REG,30.0,30.0,1,1,1,1,1,,
CATANZARO,REG,3.209291835814163,3.0,38,2217,876,467,55,38.896222,16.599081
CATANZARO LIDO,REG,2.5323349217154525,2.0,47,2938,903,435,114,38.821788,16.612975
CATTOLICA S.GIOVANNI GABICCE,REG,2.613624124932687,1.0,55,3714,937,589,249,43.959931,12.745087
CAULONIA,REG,3.932975871313673,3.0,6,373,169,109,17,38.343785,16.467278
CAVA CARBONARA,REG,3.4137592137592137,3.0,26,2035,894,382,109,45.147055,9.071387
CAVA DEI TIRRENI,REG,0.13636363636363635,-1.0,25,1628,73,39,15,40.703662,14.708461
CAVA MANARA,REG,4.7005718954248366,3.0,32,2448,1077,707,217,45.144867,9.115332
CAVA TIGOZZI,REG,3.8329355608591884,2.0,8,419,131,68,34,45.156823,9.955827
CAVALLERMAGGIORE,REG,1.9646405118706853,1.0,94,5939,1062,471,170,44.708147,7.692108
CAVARIA OGGIONA JERAGO,REG,4.4685892725936815,2.0,77,5444,2166,1443,498,45.698145,8.8035
CAVAZZALE,REG,1.5775798069784708,2.0,37,2694,529,216,46,45.596079,11.569823
CAVI,REG,5.714285714285714,5.0,6,7,5,3,1,44.29354,9.37251
CECCHINA,REG,2.833827093994075,2.0,83,3713,908,449,133,41.692029,12.650992
CEFALU`,REG,0.7978494623655914,0.0,37,2325,285,170,65,38.03285,14.019526
CELANO-OVINDOLI,REG,1.1003460207612457,1.0,11,289,35,20,7,42.076999,13.543398
CELLE,REG,3.75,2.0,4,4,2,1,0,44.34246,8.542626
CELLE BULGHERIA ROCCAGLORIOSA,REG,2.2823851953392733,1.0,23,1459,344,199,80,40.10287,15.39473
CENGIO,REG,2.0188545001778726,1.0,35,2811,464,239,88,44.390798,8.191824
CENTALLO,REG,1.8871391076115485,1.0,56,3048,633,282,70,44.496223,7.591035
CENTOLA,REG,11.565217391304348,12.0,15,23,18,17,13,40.090672,15.34674
CEPRANO-FALVATERRA,REG,0.41344479275513757,-1.0,60,2871,228,137,61,41.523962,13.523481
CERCHIO,REG,2.8958333333333335,1.0,10,288,63,37,11,42.061082,13.597972
CERIALE,REG,8.363636363636363,7.0,8,11,6,6,4,44.098922,8.234216
CERNUSCO-MERATE,REG,3.1301369863013697,1.0,73,5548,1392,835,306,45.695096,9.396794
CERRETO D`ESI,REG,1.0,1.0,1,1,0,0,0,43.32205,12.98319
CERTALDO,REG,2.680581516095535,2.0,70,4815,1588,750,131,43.547124,11.037711
CERTOSA DI PAVIA,REG,3.5731644703063496,3.0,73,5843,2390,1224,210,45.256927,9.154456
CERVIA-MILANO MARITTIMA,REG,3.6572847682119205,2.0,54,3020,856,516,248,44.258444,12.347096
CESANO BOSCONE,REG,2.0,2.0,1,1,0,0,0,,
CESANO DI ROMA,REG,1.917530045586407,1.0,121,7239,1202,373,107,42.061833,12.326669
CESANO MADERNO,REG,-0.22798624607564658,0.0,230,13378,272,146,48,,
CESENA,REG,0.9385221674876847,-1.0,72,5075,1016,662,249,44.145449,12.24964
CEVA,REG,1.0544102737411287,0.0,37,2959,347,196,82,44.389861,8.031958
CHATILLON SAINT VINCENT,REG,2.0228426395939088,1.0,82,3152,672,332,133,45.7434,7.619309
CHIARAVALLE,REG,-3.0372511239563265,-4.0,23,1557,91,45,17,43.595503,13.327655
CHIASSO,REG,-0.23275068997240111,-2.0,71,5435,766,483,204,45.830736,9.03421
CHIAVARI,REG,2.5090293453724604,1.0,119,6202,1538,903,288,44.315156,9.322464
CHIOMONTE,REG,1.251895244658856,1.0,67,2902,389,212,76,45.119876,6.988716
CHIUDUNO,REG,2.5,0.0,2,2,1,0,0,45.650449,9.846924
CHIUSI C.T.,REG,2.3646960865945044,1.0,56,3603,985,554,235,43.002466,11.957893
CIAMPINO,REG,1.240238404523573,1.0,239,13087,1919,821,237,41.804442,12.599546
CITTADELLA,REG,0.09750408210870072,0.0,67,4287,266,119,49,45.643868,11.789857
CIVITANOVA MARCHE,REG,2.6429247963629474,1.0,102,5279,1461,806,226,43.3091,13.7257
CIVITELLA ROVETO,REG,2.583086053412463,1.0,14,674,158,80,27,41.916419,13.424882
CODISOTTO,REG,0.0,0.0,1,1,0,0,0,,
CODOLA,REG,2.683333333333333,2.0,10,60,23,10,4,40.767687,14.665622
COGOLETO,REG,1.5430583137750495,1.0,111,5539,779,437,159,44.389762,8.643906
COLLE MATTIA,REG,1.4921060470658325,1.0,58,3357,451,224,71,41.832756,12.728329
COLLECCHIO,REG,3.012491325468425,2.0,59,2882,890,487,146,44.755339,10.21228
COLLEVECCHIO,REG,1.4227792112053077,1.0,57,2713,268,100,36,42.298089,12.520546
COLLI DEL TRONTO,REG,4.0,4.0,1,1,1,0,0,,
COLLI DI MONTE BOVE,REG,3.3415841584158414,1.0,7,404,113,58,16,42.097103,13.15057
COLOGNE,REG,5.5,5.0,4,4,3,2,1,45.576627,9.935316
CONDOVE,REG,0.7755404204915606,0.0,46,3377,383,201,54,45.106689,7.317022
CONSELICE,REG,4.56,4.0,4,300,163,108,37,44.510987,11.831949
CONTESSE,REG,0.7958015267175572,0.0,14,1048,88,40,15,38.16193,15.544717
CONTURSI TERME,REG,1.6226666666666667,0.0,15,750,182,117,37,40.630046,15.235486
CORBETTA S. STEFANO,REG,7.150537634408602,7.0,49,93,72,61,12,45.480829,8.917457
CORDOVADO SESTO,REG,2.122703023117961,2.0,26,1687,458,47,9,45.850653,12.877784
CORMONS,REG,1.1406123001896504,0.0,66,3691,498,276,97,45.957519,13.461563
CORNUDA,REG,2.2671651937457513,1.0,33,1471,371,148,33,45.833846,12.012886
COSIO TRAONA,REG,4.095921883974727,3.0,21,1741,749,456,141,46.135564,9.525498
COSTA MASNAGA,REG,2.96,2.0,38,3050,989,499,91,45.76343,9.285231
CREMONA,REG,3.2854895104895103,2.0,80,5720,1680,984,461,45.143215,10.017951
CRESPELLANO,REG,2.147239263803681,2.0,46,2608,537,186,27,,
CRESPINO DEL LAMONE,REG,3.2904290429042904,2.0,22,1515,540,293,75,,
CRESSA FONTANETO,REG,3.0721489526764936,2.0,20,1289,416,260,70,45.646331,8.498435
CUCCIAGO,REG,4.844660194174757,4.0,45,103,54,40,12,45.740813,9.082205
CUPONE,REG,6.714285714285714,0.0,6,7,2,2,2,41.964628,13.377481
CUTRO,REG,3.810810810810811,4.0,1,74,42,22,0,39.02593,16.963809
CUZZAGO,REG,3.095166163141994,2.0,32,1324,345,200,92,45.993682,8.373989
DEGO,REG,1.6502115655853316,1.0,23,1418,129,62,38,44.448003,8.308469
DELEBIO,REG,4.008036739380023,2.0,21,1742,704,449,143,46.13865,9.461168
DERVIO,REG,3.3485818847209514,2.0,28,2186,779,452,135,46.077709,9.30596
DESENZANO,REG,3.443566962816716,2.0,44,3039,1106,673,245,45.462677,10.536322
DIECIMO - PESCAGLIA,REG,2.91350114416476,2.0,35,2185,737,360,79,43.959404,10.507844
DITTAINO,REG,-0.09299191374663072,-1.0,25,742,135,79,37,37.564605,14.462429
DOLO,REG,1.0750178954903364,0.0,122,6985,769,453,150,45.453466,12.07161
DOMEGLIARA,REG,4.8550979407333,4.0,59,3982,2057,1401,531,45.522348,10.820408
DOMODOSSOLA,REG,-0.1354741595584546,-2.0,43,1993,298,220,102,46.115429,8.296684
DORMELLETTO PAESE,REG,1.817829457364341,1.0,14,1032,86,36,16,45.730032,8.574324
DUBINO,REG,1.0165165165165164,0.0,36,2664,272,131,45,46.172802,9.432188
DUEVILLE,REG,2.0480182926829267,1.0,36,2624,350,145,39,45.635,11.546108
EBOLI,REG,4.163894023413432,2.0,29,1623,622,390,166,40.611057,15.052382
ELLERA CORCIANO,REG,3.52195791399817,3.0,32,2186,896,521,120,43.094699,12.318574
ELMAS AEROPORTO,REG,0.8768187288042883,0.0,170,9141,642,365,173,,
ESTE,REG,1.3976133651551312,1.0,36,2095,298,150,46,45.220954,11.662931
FABRO-FICULLE,REG,4.202059833251594,2.0,27,2039,701,409,187,42.874851,12.04123
FAGARE,REG,2.29875,2.0,23,1600,275,112,30,45.70705,12.444296
FAGNANO CAMPANA,REG,1.8508474576271186,1.0,11,295,60,25,3,42.250575,13.562743
FALCONARA MARITTIMA,REG,1.5174844131200866,1.0,111,7378,1320,743,260,43.630577,13.397378
FALCONE,REG,2.935483870967742,2.0,16,1085,333,134,22,38.119573,15.080467
FANZOLO,REG,1.6462921348314608,1.0,62,2225,262,69,23,45.708253,11.992069
FASANO,REG,2.1968730713844886,1.0,100,4861,1124,566,185,40.851753,17.3859
FEDERICO,REG,0.7529997736019923,2.0,60,4417,8,4,0,38.144862,13.344966
FELONICA PO,REG,2.832167832167832,1.0,18,1001,223,115,48,,
FERRANDINA,REG,3.3057199211045365,2.0,6,507,157,94,37,40.516566,16.475276
FERRERA LOMELLINA,REG,5.087139107611549,4.0,28,1905,1078,547,107,45.111807,8.862805
FI ROVEZZANO,REG,8.842105263157896,9.0,16,76,67,63,23,43.768657,11.307372
FIDENZA,REG,1.555935292777398,1.0,124,8778,1848,1120,487,44.86773,10.06339
FIESOLE CALDINE,REG,2.1287732819524727,1.0,46,3114,655,323,106,43.833697,11.266047
FILATTIERA,REG,2.1247216035634744,1.0,39,2245,590,356,86,44.33137,9.933352
FILIANO,REG,4.398496240601504,3.0,13,931,418,270,48,40.837161,15.752285
FIORENZUOLA,REG,2.705831308573412,1.0,84,5762,1405,917,406,44.928716,9.917403
FIRENZE CAMPO MARTE,REG,2.5643589743589743,2.0,184,11700,3268,1824,565,43.776856,11.27702
FIRENZE RIFREDI,REG,1.3658616647127784,1.0,347,21325,3340,1730,566,43.800873,11.235729
FIUMEFREDDO DI SICILIA,REG,2.2900244631693396,1.0,60,3679,897,505,186,37.795247,15.205615
FIUMELATTE,REG,3.000952380952381,1.0,27,2100,630,411,139,45.999017,9.292857
FIUMETORTO,REG,2.0,2.0,1,1,0,0,0,37.966939,13.774781
FOLIGNO,REG,1.8447986577181208,1.0,58,3576,789,451,195,42.954261,12.711096
FOLLONICA,REG,1.8526279628993474,1.0,48,2911,572,373,146,42.926687,10.755775
FONDI - SPERLONGA,REG,2.6203789279112755,1.0,86,4328,1094,626,230,41.337663,13.424893
FONTANA LIRI INFERIORE,REG,2.0,1.0,8,12,3,2,0,,
FONTANAFREDDA,REG,16.666666666666668,5.0,5,6,4,3,2,45.967555,12.575266
FONTANETTO PO,REG,3.55261737722612,3.0,29,1853,686,341,89,45.191238,8.188697
FORENZA,REG,2.9852579852579852,2.0,29,2035,590,316,84,40.866839,15.725331
FORMIA-GAETA,REG,1.6266344799839068,0.0,95,4971,1145,712,283,41.258773,13.605996
FORMIGINE,REG,2.216289592760181,2.0,20,1105,173,42,8,,
FORNOVO,REG,2.654562383612663,2.0,64,3222,967,592,177,44.693791,10.102014
FORTE DEI MARMI SERRAVEZZA Q.,REG,3.070735650767987,2.0,82,4948,1605,882,242,43.97777,10.19936
FOSSACESIA - TORINO DI SANGRO,REG,1.8450617283950617,1.0,22,1620,347,173,53,42.237648,14.525456
FOSSATO DI VICO GUBBIO,REG,2.817864619678995,1.0,22,1433,409,265,92,43.283798,12.757258
FRAMURA,REG,2.982127160855552,2.0,57,3413,1094,690,220,44.201903,9.555169
FRANCAVILLA FONTANA,REG,1.5828524319868096,0.0,16,1213,211,123,46,40.523145,17.584714
FRANCIA,REG,0.5061770181079709,0.0,112,5909,160,63,26,38.155233,13.321938
FRASSO T. DUGENTA,REG,5.91481197237145,4.0,25,1303,665,539,251,41.137244,14.459459
FRATTE,REG,1.7761467889908258,1.0,32,1635,304,144,46,40.705637,14.778362
FRATTE CENTRO,REG,12.166666666666666,1.0,5,6,2,2,2,45.585849,11.906637
FRATTE VILLA COMUNALE,REG,11.666666666666666,1.0,2,3,1,1,1,40.697895,14.779252
FUNO CENTERGROSS,REG,3.5063025210084033,2.0,52,3332,1034,621,211,44.593646,11.370672
FURCI,REG,4.6438577586206895,3.0,30,1856,895,530,165,37.961714,15.380022
FUSCALDO,REG,2.027820710973725,1.0,20,1294,214,102,35,39.409692,16.011475
GAGGIANO,REG,11.5,4.0,2,2,2,1,1,45.408827,9.031117
GAIBANELLA,REG,3.4984848484848485,2.0,12,660,208,90,27,44.778116,11.671325
GALATI,REG,1.2866840731070497,1.0,27,1915,249,110,38,38.104511,15.505313
GALLARATE,REG,3.3522240527182867,2.0,236,15175,5532,3479,1072,45.659828,8.798243
GALLESE IN TEVERINA,REG,1.8120162182086252,1.0,57,2713,318,106,40,42.380901,12.439732
GAMBETTOLA,REG,3.2883435582822087,2.0,32,2282,716,452,127,44.116718,12.327555
GARBAGNA,REG,3.1433628318584073,2.0,31,1695,440,212,53,45.385552,8.66627
GATTEO A MARE,REG,4.292004634994206,2.0,46,2589,695,451,224,44.170691,12.432057
GAZZADA SCHIANNO MORAZZONE,REG,3.2559985567382284,2.0,110,5543,1433,784,304,45.77862,8.824815
GELA,REG,2.0171526586620927,1.0,9,583,173,106,40,37.07283,14.259461
GEMELLI,REG,2.5745557000433466,2.0,154,9228,1741,553,116,41.927813,12.427797
GEMONA DEL FRIULI,REG,0.6627842484747642,0.0,38,1803,116,60,18,46.274243,13.127978
GENGA S.VITTORE TERME,REG,2.2242370632463513,1.0,33,2261,551,258,81,43.403011,12.977163
GENOVA ACQUASANTA,REG,4.647058823529412,3.0,23,1734,836,568,185,44.458757,8.773197
GENOVA BOLZANETO,REG,0.8465676229508197,1.0,56,3904,424,200,34,44.459208,8.900193
GENOVA BORZOLI,REG,3.7474048442906573,2.0,23,1734,656,447,133,44.434704,8.866648
GENOVA COSTA DI SESTRI PONENTE,REG,8.5,3.0,2,2,1,1,1,44.433535,8.84553
GENOVA GRANARA,REG,15.0,15.0,1,1,1,1,1,44.442055,8.823453
GENOVA NERVI,REG,2.3731906859660166,1.0,145,7945,2126,1422,453,44.381271,9.039895
GENOVA P. PRINCIPE SOTTERRANEA,REG,-0.6526442307692307,-2.0,78,4160,311,188,76,44.414803,8.918041
GENOVA PEGLI,REG,8.904761904761905,8.0,17,21,15,12,7,44.426236,8.816767
GENOVA QUARTO DEI MILLE,REG,2.710320464294726,1.0,145,7926,2025,1218,364,44.388607,8.99597
GENOVA RIVAROLO,REG,1.5724267669981187,1.0,56,3721,492,229,41,44.435955,8.89106
GENOVA SAMPIERDARENA,REG,1.0655799373040753,1.0,264,15950,2071,1132,379,44.413102,8.887271
GHEDI,REG,4.647832440331222,2.0,25,2053,830,545,239,45.409439,10.280506
GIAMPILIERI,REG,0.7381921824104235,-1.0,39,2456,353,211,76,38.080121,15.493863
GIAVE,REG,3.3475935828877006,2.0,11,374,75,44,20,40.455875,8.729388
GINOSA,REG,3.0532544378698225,2.0,6,507,107,73,33,40.429201,16.890968
GIOIA TAURO,REG,0.95297699594046,0.0,46,2956,309,185,59,38.423436,15.897516
GIOIOSA JONICA,REG,2.497805413313826,1.0,45,2734,781,476,132,38.300812,16.332501
GIOVINAZZO,REG,3.060787141974037,2.0,100,4853,1333,778,270,41.180968,16.669346
GIUGLIANO QUALIANO,REG,2.0267286461359673,2.0,46,3442,426,136,41,40.935018,14.10378
GIULIANOVA,REG,1.7102542007755277,1.0,76,4642,805,490,133,42.751673,13.965743
GIUNCANO,REG,13.3,3.0,6,10,5,4,2,42.647802,12.637694
GONZAGA-REGGIOLO,REG,2.1416603198781416,1.0,33,2626,485,295,138,44.939239,10.815533
GORIANO SICOLI,REG,3.0314685314685317,1.0,10,286,82,53,23,42.082698,13.78286
GORIZIA CENTRALE,REG,1.1267605633802817,0.0,66,3692,509,282,96,45.933047,13.60684
GOZZANO,REG,1.8897502153316106,1.0,18,1161,253,155,47,45.741039,8.438726
GRANAROLO,REG,2.7150313152400836,2.0,14,958,212,117,45,44.357356,11.937441
GRASSANO,REG,2.9507874015748032,2.0,6,508,147,83,34,40.593317,16.241049
GRECCIO,REG,3.2377577319587627,2.0,29,1552,537,219,60,42.462872,12.777009
GRIZZANA,REG,2.14340960360941,1.0,52,3103,556,272,81,44.258292,11.181194
GROTTAMMARE,REG,0.0,0.0,1,1,0,0,0,42.99381,13.870265
GRUMELLO DEL MONTE,REG,2.421666192777936,1.0,44,3517,924,446,106,45.634102,9.862767
GUADAGNA,REG,1.4383082838168473,1.0,109,5722,264,92,32,,
GUALTIERI,REG,-0.8127286027798098,-1.0,25,1367,70,39,18,,
GUARDAVALLE,REG,4.345844504021447,4.0,6,373,203,142,24,38.480266,16.578923
GUARDIA MANGANO SANTA VENERINA,REG,7.923076923076923,8.0,9,13,12,11,2,37.661812,15.169447
GUARDIA PIEMONTESE TERME,REG,10.1,7.0,9,10,8,7,5,39.464259,15.979237
GUASTALLA,REG,-0.4960380348652932,-1.0,38,1893,177,81,36,,
IGLESIAS,REG,-0.23368146214099217,-1.0,25,1532,63,44,28,39.310563,8.539786
IMOLA,REG,3.8907091304845918,2.0,134,8729,3164,2030,766,44.359418,11.718723
INCORONATA,REG,2.6765909936732415,2.0,63,2687,622,353,118,41.408174,15.650728
ISOLETTA-S.GIOVANNI I.,REG,2.0654652445752113,1.0,58,2719,294,161,63,41.527873,13.547095
ISPICA,REG,2.252816020025031,1.0,14,799,184,123,63,36.77804,14.914315
ISTRANA,REG,0.7174657534246576,0.0,55,3504,274,112,60,45.676539,12.102781
JOPPOLO,REG,0.8696060037523452,0.0,18,1066,143,73,29,38.580318,15.897025
LA GIUSTINIANA,REG,2.47463689572946,2.0,154,9226,1845,632,113,41.985243,12.403457
LA SPEZIA MIGLIARINA,REG,2.2511075668970406,1.0,97,5643,1376,705,205,44.123391,9.84028
LA STORTA,REG,1.8486869101354124,1.0,163,9748,1482,516,119,42.001748,12.381254
LABICO,REG,2.5048513302034427,2.0,55,3195,615,274,69,,
LAMA DI RENO,REG,2.876376713868285,2.0,64,4449,1117,333,64,44.363501,11.216168
LAMEZIA TERME CENTRALE,REG,-0.9326005206826729,-2.0,55,3457,317,163,71,38.921347,16.255577
LANCENIGO,REG,15.428571428571429,12.0,11,14,12,10,9,45.710087,12.265663
LANZARA FIMIANI,REG,5.0,5.0,1,1,1,0,0,40.769685,14.68115
LASCARI,REG,2.0,2.0,2,4,0,0,0,,
LAVAGNA,REG,7.642857142857143,5.0,14,14,10,6,5,44.305677,9.346371
LAVENO MOMBELLO,REG,3.3195521102497847,2.0,34,2322,765,452,130,45.903272,8.624583
LAVEZZOLA,REG,1.9826122118883946,1.0,38,2473,533,245,73,44.559591,11.880154
LAVIS,REG,10.057692307692308,9.0,23,52,42,34,23,46.148306,11.095993
LE PIAGGE,REG,9.944444444444445,7.0,11,18,15,12,7,43.789684,11.171665
LEONFORTE-PIRATO,REG,2.9405940594059405,1.0,16,707,182,108,45,37.606305,14.376063
LERINO,REG,5.333333333333333,4.0,3,3,2,1,0,45.518725,11.63567
LETOJANNI,REG,2.640750670241287,1.0,36,2238,603,367,125,37.877581,15.303128
LEVANTO,REG,1.815359806490627,1.0,91,4961,1137,672,213,44.174167,9.616018
LICATA,REG,5.25,4.0,6,384,228,158,35,37.106024,13.938114
LIERNA,REG,1.9716506630086876,1.0,28,2187,455,286,118,45.960973,9.303071
LIVORNO FERRARIS,REG,1.3958799820868786,0.0,38,2233,420,226,63,45.283402,8.073493
LOCATE TRIULZI,REG,3.674692534210982,3.0,73,5773,2331,1213,218,45.35973,9.221398
LOLLI,REG,1.3739598629466472,1.0,116,6129,365,115,34,,
LUINO,REG,4.4653878231859885,3.0,17,1199,531,305,72,45.996643,8.737464
LUNGAVILLA,REG,2.3082039911308203,1.0,30,2255,490,288,98,45.049837,9.068968
LUNGHEZZA,REG,0.9704399234915667,-1.0,88,5751,1010,469,118,41.923253,12.667212
LUNI,REG,5.2,3.0,7,15,6,6,2,,
L`AQUILA,REG,0.8339898705683737,0.0,33,1777,253,107,37,42.351055,13.384959
MACERATA UNIVERSITA',REG,13.0,13.0,1,1,1,1,1,,
MACOMER,REG,0.48054755043227665,-1.0,28,1388,189,138,78,40.267899,8.772279
MADDALONI INFERIORE,REG,14.984126984126984,12.0,41,63,63,59,41,41.035954,14.380504
MAERNE DI MARTELLAGO,REG,2.284409136047666,2.0,70,5035,1073,358,92,45.514799,12.150629
MAGENTA,REG,2.7295381548344224,2.0,142,9029,2374,1130,330,45.468204,8.880633
MAGIONE,REG,2.4806603773584905,2.0,31,2120,673,375,99,43.137356,12.202238
MAGLIANO CRAVA MOROZZO,REG,-0.13964313421256788,-1.0,18,1289,56,35,13,44.445259,7.777852
MAGRE`- CORTACCIA,REG,10.178082191780822,9.0,32,73,70,64,28,46.287976,11.232646
MALEO,REG,6.174603174603175,4.0,10,441,269,167,44,45.170118,9.755201
MALPENSA AEROPORTO T1,REG,0.0004086636697997548,0.0,39,2447,0,0,0,,
